"title_id","author_id","title","volumes","publisher_location","publisher_name","publication_year"
16392,3525,"The King of a Day: or, Glimpses of French Life in the Fifteenth Century",1,"London","Joseph Masters",1868
16393,3525,"Nigel Bartram's Ideal",1,"London","Frederick Warne",1869
16394,3525,"Vivia: A Modern Story",1,"London","Frederick Warne",1870
16395,3525,"Golden Gorse: and Uncle Mark's Snow-balls",1,"London","S. P. C. K.",1872
16396,3525,"What Friends are Meant for",1,"London","S. P. C. K.",1872
16397,3525,"Holiday Tales",1,"London","Griffith and Farran",1873
16398,3525,"No Man's Land: or, How the Church came to it",1,"London","J. T. Hayes",1874
16399,3525,"An Author's Children",1,"London","Joseph Masters",1867
16400,3525,"Dominie Freylinghausen",1,"London","Mozley and Co.",1875
16401,3525,"Harry Deane's Life-boat",1,"London","J. T. Hayes",1876
16402,3525,"In the Backwoods: A Tale",1,"London","J. T. Hayes",1877
16403,3525,"A Vantage Ground, and Other Stories",1,"London","Joseph Masters",1879
16404,3525,"Self-Conquest: The Story of Dulcie Ward",1,"London","S. P. C. K.",1881
16405,3525,"Tender and True",1,"London","S. P. C. K.",1882
16406,3525,"A Mother and her Boys",1,"London","A. R. Mowbray",1895
16407,3594,"Will-o'-the-Wisps: or, Lights and Sprites",1,"London","Bell and Daldy",1862
16408,320,"The Foggy Night at Offord: A Christmas Gift for the Lancashire Fund",1,"London","James Nisbet",1863
16409,3526,"Without Permission: A Book of Dedications",1,"London","The Roxburghe Press",1896
16410,3527,"Number Twenty: Fables and Fantasies",1,"London","Henry",1892
16411,3527,"The Barbarous Britishers: A Tip-top Novel",1,"London","John Lane",1896
16412,2798,"Floating Island: or, The Pearl of the Pacific",1,"London","Sampson Low",1896
16413,3528,"The Ban of the Gubbe",1,"Edinburgh","Blackwood",1896
16414,3529,"The New Gulliver: or, Travels in Athomia",1,"London","The Roxburghe Press",1897
16415,3312,"Lumen: Experiences in the Infinite",1,"London","William Heinemann",1897
16416,3530,"The Future Power: or, The Great Revolution of 190-",1,"London","The Roxburghe Press",1897
16417,3531,"The Wire and the Wave: A Tale of the Submarine Telegraph",1,"London","R. T. S.",1891
16418,3531,"A Trip to Venus: A Novel",1,"London","Jarrold and Son",1897
16419,3532,"The Invasion of New York: or, How Hawaii was Annexed",1,"London","F. Tennyson Neely",1897
16420,3533,"Utopia: A Romance of Today. Presenting a Solution of the Labor Problem, a New God and a New Religion",1,"London","F. Tennyson Neely",1897
16421,3534,"The Dawn of Civilization",1,"London","Watts & Co.",1897
16422,2775,"The Great Stone of Sardis: A Novel",1,"London","Harper and Bros.",1898
16423,2798,"For the Flag",1,"London","Sampson Low",1897
16424,3535,"An Odd Situation",1,"London","A. and C. Black",1896
16425,3535,"A Man and a Woman",1,"London","George Redway",1896
16426,3535,"The Story of Ab: A Tale of the Time of the Cave Men",1,"London","A. and C. Black",1897
16427,3072,"The Blindman's World, and Other Stories",1,"London","A. P. Watt and Son",1898
16428,3536,"The Fourth Napoleon: A Romance",1,"London","William Heinemann",1898
16429,3537,"10,000 Years in a Block of Ice",1,"London","F. Tennyson Neely",1898
16430,3538,"The Rise and Fall of the United States: A Leaf from History, A.D. 2060",1,"London","F. Tennyson Neely",1898
16431,3539,"Rufin's Legacy: A Theosophical Romance",1,"London","Hutchinson",1892
16432,3539,"Phantasms: Original Stories illustrating Posthumous Personality and Character",1,"London","The Roxburghe Press",1895
16433,3539,"The Men of Harlech",1,"London","Ward and Downey",1896
16434,3539,"The Warstock: A Tale of Tomorrow",1,"London","W. W. Greener",1898
16435,3540,"A Swallow's Wing: A Tale of Pekin",1,"London","Swan Sonnenschein",1888
16436,3540,"Chin Chin-wa",1,"London","Archibald Constable",1896
16437,3540,"The Wooing of Avis Grayle: A Novel",1,"London","John Macqueen",1897
16438,3540,"The Betrothal of James",1,"London","Bliss, Sands, and Foster",1898
16439,3540,"Castle Oriol: or, The King's Secret",1,"London","John Long",1898
16440,3541,"Walter Stanhope, the Man of Varied Sympathies",1,"London","W. H. Allen",1888
16441,3541,"The Revolt of the Horses",1,"London","Grant Richards",1898
16442,3541,"Sancta Paula: A Romance of the Fourth Century A.D.",1,"London","Swan Sonnenschein",1902
16443,3542,"Paul Rees: A Story of the Coming Reformation",1,"London","Simpkin",1899
16444,2282,"A Dark Place of the Earth",1,"London","Sampson Low",1891
16445,2282,"The Finding of Lot's Wife",1,"London","Sampson Low",1896
16446,2282,"In a State of Nature",1,"London","Sampson Low",1899
16447,3543,"Pharaoh's Broker: Being the very Remarkable Experiences in another World of Isidor Werner (Written by Himself)",1,"London","C. Arthur Pearson",1899
16448,1575,"Mr. Boyton: Merchant, Millionaire, and King",1,"London","Simpkin",1899
16449,2779,"It May Happen Yet: A Tale of Bonaparte's Invasion of England",1,NULL,"[None]",1899
16450,3544,"Dr. Berkeley's Discovery",1,"London","G. P. Putnam's Sons",1899
16451,3545,"Depopulation: A Romance of the Unlikely",1,"London","George Allen",1899
16452,3546,"The Struggles for Empire: A Story of the Year 2236",1,"London","Elliot Stock",1900
16453,3547,"Ozmar the Mystic: A Novel",1,"London","Bliss, Sands, and Foster",1896
16454,3547,"The Prince's Diamond: The Adventures of George Travers, Esq., Gentleman",1,"London","Hutchinson",1898
16455,3547,"The Faith that Kills",1,"London","Hurst and Blackett",1899
16456,3547,"The Experiment of Doctor Nevill: A Novel",1,"London","John Long",1900
16457,3548,"The Sack of London by the Highland Host: A Romance of the Period. Narrated by Jingo Jones, M.P.",1,"London","Simpkin",1900
16458,3549,"A Corner in Sleep and Other Impossibilies",1,"London","Jarrold and Son",1900
16459,3550,"Finn and his Companions",1,"London","T. Fisher Unwin",1892
16460,3550,"Lost on Du-Corrig: or, 'Twixt Earth and Ocean",1,"London","Cassell",1894
16461,3550,"The Coming of Cuculain: A Romance of the Heroic Age of Ireland",1,"London","Methuen",1894
16462,3550,"The Chain of Gold: A Tale of Adventure on the West Coast of Ireland",1,"London","T. Fisher Unwin",1895
16463,3550,"In the Wake of King James: or, Dun-Randal on the Sea",1,"London","J. M. Dent",1896
16464,3550,"Ulrick the Ready: or, The Chieftains' Last Rally",1,"London","Downey",1896
16465,3550,"The Flight of the Eagle",1,"London","Lawrence and Bullen",1897
16466,3550,"The Queen of the World: or, Under the Tyranny",1,"London","Lawrence and Bullen",1900
16467,3551,"His Wisdom the Defender: A Story",1,"London","Harper and Bros.",1900
16468,3552,"The World a Department: A Story of Life under a Coöperative System",1,"London","Gay and Bird",1900
16469,3553,"The Moon Metal",1,"London","Harper and Bros.",1900
16470,3554,"My Afterdream: A Sequel to the Late Edward Bellamy's ""Looking Backward""",1,"London","T. Fisher Unwin",1900
16471,3555,"The Robe of Lucifer",1,"London","A. D. Innes",1896
16472,3555,"The White Battalions",1,"London","C. Arthur Pearson",1900
16473,3555,"Tregarthen's Wife: A Cornish Story",1,"London","George Newnes",1901
16474,3556,"Red Cloud, the Solitary Sioux: A Story of the Great Prairie",1,"London","Sampson Low",1882
16475,3556,"The Invasion of England: Told Twenty Years After. By an Old Soldier",1,"London","Sampson Low",1882
16476,1,"The ""Russia's Hope"": or, Britannia no Longer Rules the Waves. Showing how the Muscovite Bear got at the British Whale",1,"London","Chapman and Hall",1888
16477,3557,"The Last Great Naval War: An Historical Retrospect",1,"London","Cassell",1891
16478,3558,"The Next Naval War",1,"London","Edward Stanford",1894
16479,3559,"When War Breaks out",1,"London","Harper and Bros.",1899
16480,3560,"The New Battle of Dorking",1,"London","Grant Richards",1900
16481,3561,"Addie's Husband",1,"London","William Stevens",1884
16482,3562,"Culm Rock: A Book for Boys",1,"Edinburgh","Nelson and Sons",1880
16483,3562,"After Years: A Story of Trials and Triumphs. Sequel to ""Culm Rock""",1,"Edinburgh","Nelson and Sons",1884
16484,4,"The Treasure of Pearls: A Romance of Adventures in California",1,"London","John Maxwell",1884
16485,1977,"Spinning-Wheel Stories",1,"London","Sampson Low",1884
16486,3563,"The Other Half",1,"London","Elliot Stock",1884
16487,3564,"Dieudonnée: A Study",1,"London","Remington",1884
16488,3565,"Settling Day: A Sketch from Life",1,"London","T. Fisher Unwin",1884
16489,2852,"Arthur Erskine's Story: A Tale of the Day of Knox",1,"Edinburgh","Nelson and Sons",1884
16490,3566,"The Touch of a Vanished Hand: A Tale",1,"London","Remington",1889
16491,3566,"The Coparceners: Being the Adventures of Two Heiresses",1,"London","Trübner",1885
16493,3567,"Stumps: A Story for Children",1,"London","Joseph Masters",1873
16494,3567,"Rags and Tatters: A Story for Boys and Girls",1,"London","Joseph Masters",1876
16495,3567,"Somebody",1,"London","Joseph Masters",1875
16496,3567,"Not a Bit Like Mother",1,"London","J. T. Hayes",1876
16497,3567,"For Old Sake's Sake",1,"London","Joseph Masters",1877
16498,3567,"Uncle Philip: A Tale for Boys and Girls",1,"London","Joseph Masters",1878
16499,3567,"Ben Cramer: Working Jeweller. A Tale for Boys and Girls",1,"London","Joseph Masters",1879
16500,3567,"Pat: A Story for Boys and Girls",1,"London","Joseph Masters",1880
16501,3567,"Our Next Door Neighbour: A Story for Children",1,"London","Joseph Masters",1881
16502,3567,"Great-Grandmother's Shoes: A Story for Children",1,"London","Joseph Masters",1882
16503,3567,"Other People: A Story of Modern Chivalry",1,"London","Joseph Masters",1883
16504,3567,"Two Stories of Two",1,"London","Griffith and Farran",1885
16505,3567,"Mother Bunch: A Story for Boys and Girls",1,"London","Joseph Masters",1885
16506,3567,"Tom the Hero: A Story",1,"London","Joseph Masters",1887
16507,3567,"Paul's Friend: A Story for Children and the Childlike",1,"London","Walter Smith",1889
16508,3567,"The Little Princess Angel: A Story for Children of all Ages",1,"London","Walter Smith",1890
16509,3567,"Tib and Sib: A Story for Children",1,"London","Joseph Masters",1892
16510,3567,"Kenneth's Children: A Story for Boys and Girls",1,"London","Joseph Masters",1884
16511,1,"Fiction but not Falsehood: A Tale of the Times",1,"London","Whittaker",1852
16512,3568,"With a Stout Heart",1,"London","Routledge",1874
16513,3568,"Lily's Home in the Country",1,"London","Routledge",1876
16514,3568,"Lily's Scrap-Book",1,"London","Routledge",1877
16515,3568,"Lily's Screen",1,"London","Routledge",1877
16516,3568,"Found in the Snow, and Other Tales",1,"London","Routledge",1879
16517,3568,"Lily's Magic Lantern",1,"London","Routledge",1880
16518,3568,"Only a Little Child",1,"London","Routledge",1883
16519,3568,"The Little Dowager",1,"London","Routledge",1894
16520,3568,"Uncle John's Adventures in Prairie-Land",1,"London","Routledge",1885
16521,3569,"Sprott: An Autobiography",1,"London","Hatchard",1884
16522,3570,"Hard Realities",1,"London","John Maxwell",1884
16523,3571,"Old Ransom: or, Light after Darkness. A Story of Street Life",1,"London","Frederick Warne",1884
16524,3571,"Natty's Violin",1,"London","Frederick Warne",1897
16525,3571,"Through Deep Waters",1,"London","Frederick Warne",1898
16526,3572,"Quiet Corners: An American Tale",1,"London","R. T. S.",1883
16527,3572,"Hester Lenox: or, Seeking a Life Motto",1,"London","R. T. S.",1884
16528,3572,"Ursula's Beginnings",1,"London","R. T. S.",1886
16529,3572,"Finding her Place",1,"London","R. T. S.",1888
16530,3572,"Hope Reed's Upper Windows",1,"London","R. T. S.",1887
16531,3573,"The French Prisoners: A Story for Boys",1,"London","Macmillan",1884
16532,1,"Bilihild: A Tale of the Irish Missionaries in Germany, A.D. 703",1,"London","R. T. S.",1884
16533,3574,"Una: A Tale of the Lost Tribes",1,"London","Frederick Warne",1884
16534,3575,"Clary's Confirmation: A Tale for Very Poor Girls",1,"London","S. P. C. K.",1877
16535,3575,"How Willie Became a Hero: A Tale for Boys",1,"London","S. P. C. K.",1881
16536,3575,"Kate Temple's Mate",1,"London","S. P. C. K.",1883
16537,3575,"Harriet's Mistakes: A Story for Servants",1,"London","S. P. C. K.",1882
16538,3575,"Black Jack and Other Temperance Tales for Boys and Girls",1,"London","S. P. C. K.",1884
16539,3575,"Bob Curtman's Wife",1,"London","S. P. C. K.",1884
16540,3575,"Chimney Park: or, Mrs. Carter's ""Comings""",1,"London","S. P. C. K.",1886
16541,3575,"Aunt Edna",1,"London","S. P. C. K.",1886
16542,3575,"True to Training",1,"London","S. P. C. K.",1887
16543,3575,"Walter Morris",1,"London","S. P. C. K.",1887
16544,3575,"Nell's Bondage",1,"London","S. P. C. K.",1887
16545,3575,"Polly Rivers: or, What Must I Renounce?",1,"London","S. P. C. K.",1888
16546,3575,"After the Winter",1,"London","S. P. C. K.",1888
16547,3575,"Brave Tiny",1,"London","S. P. C. K.",1888
16548,3575,"How Sandy Learned the Creed",1,"London","S. P. C. K.",1889
16549,3575,"Mrs. Smith's Lodgers",1,"London","S. P. C. K.",1889
16550,3575,"Lucy Winter",1,"London","S. P. C. K.",1890
16551,3575,"Seven Idols: A Tale for Girls",1,"London","S. P. C. K.",1890
16552,3575,"Mrs. Glen's Daughter",1,"London","S. P. C. K.",1891
16553,3575,"The False Character",1,"London","S. P. C. K.",1891
16554,3575,"Martin's Drilling",1,"London","S. P. C. K.",1893
16555,3575,"Patty Burton: or, The Ninth Commandment",1,"London","S. P. C. K.",1894
16556,3575,"Mrs. Heritage",1,"London","S. P. C. K.",1894
16557,3575,"Edith's Charity",1,"London","S. P. C. K.",1895
16558,3575,"A Wife from the Country",1,"London","S. P. C. K.",1895
16559,3575,"Emma's Marriage",1,"London","S. P. C. K.",1896
16560,3575,"Janie Fletcher",1,"London","S. P. C. K.",1898
16561,3575,"A Daughter-in-Law",1,"London","S. P. C. K.",1900
16562,1,"The Black Lady of Rynge Castle, and Other Sketches",1,"London","R. T. S.",1884
16563,3576,"Blow ye Winds Heigh O!: A Yachting Story",1,"London","Hunt & Co.",1884
16564,3577,"Queen Amethyst: or, The Lips of Snow",1,"London","Marcus Ward",1884
16565,3537,"The Crusoes of Guiana: or, The White Tiger",1,"London","Sampson Low",1883
16566,3537,"The Goldseekers: A Sequel to ""The Crusoes of Guiana""",1,"London","Sampson Low",1884
16567,1,"The Brave Swiss Boy and Other Tales",1,"Edinburgh","W. & R. Chambers",1884
16568,3578,"The Bread-Winners: A Social Study",1,"London","Frederick Warne",1884
16569,3579,"May Lester: or, The Fruits of Self-Denial",1,"London","Partridge",1883
16570,3580,"Some Account of Amyot Brough, Captain in His Majesty's 20th Regiment of Foot: who fought (but with no great glory) under H.R.H. the Duke of Cumberland in the Low Countries, etc",2,"London","Seeley",1885
16571,3580,"Sue: or, Wounded in Sport",1,"London","Seeley",1886
16572,3580,"The Face of Death: A Westmoreland Story",1,"London","Seeley",1894
16573,3581,"Jean Lindsay, the Vicar's Daughter",1,"London","J. F. Shaw",1878
16574,3581,"The Hamiltons: or, Dora's Choice",1,"London","J. F. Shaw",1879
16575,3581,"Rough the Terrier: His Life and Adventures",1,"London","J. F. Shaw",1879
16576,3581,"Elsie Gordon: or, Through Thorny Paths",1,"London","J. F. Shaw",1880
16577,3581,"Uncle Fred's Shilling: Its Travels and Adventures",1,"London","J. F. Shaw",1881
16578,3581,"Lonely Jack and his Friends at Sunnyside",1,"London","J. F. Shaw",1882
16579,3581,"Nora Clinton: or, Did I Do Right?",1,"London","J. F. Shaw",1883
16580,3581,"Ruth's Rescue: or, The Light in Ned's Home",1,"London","J. F. Shaw",1883
16581,3581,"The Seagull's Nest: or, Charlie's Revenge",1,"London","J. F. Shaw",1884
16582,3581,"Norman and Elsie: or, Two Little Prisoners",1,"London","J. F. Shaw",1884
16583,3581,"East and West: or, The Strolling Artist",1,"London","J. F. Shaw",1886
16584,3581,"His Guardian Angel",1,"London","J. F. Shaw",1886
16585,3581,"Five Minutes Too Late: or, Leslie Harcourt's Resolve",1,"London","J. F. Shaw",1886
16586,3581,"Cousin Dora: or, Serving the King",1,"London","J. F. Shaw",1887
16587,3581,"Sybil's Message",1,"London","J. F. Shaw",1888
16588,3581,"Dandy Blue: or, Robin's Knight-Errant",1,"London","R. T. S.",1889
16589,3581,"Old Christie's Cabin",1,"London","J. F. Shaw",1890
16590,3581,"Mr. Farrer's Big O's",1,"London","R. T. S.",1890
16591,3581,"The Orphans of Merton Hall",1,"London","R. T. S.",1891
16592,3581,"Freyda's Piano",1,"London","R. T. S.",1896
16593,3582,"Lost on the Moor: or, The Story of Our Geordie",1,"London","J. F. Shaw",1884
16594,1947,"Bella's Exciting Day, and Other Liliput Legends",1,"London","Alexander Strahan",1884
16595,3583,"Not my Way: or, Good out of Evil",1,"london","Suttaby and Co.",1885
16596,3583,"Dorothy: A Tale",1,"london","Suttaby and Co.",1885
16597,3583,"Under the Live Oaks",1,"London","Oliphant",1894
16598,3583,"The Musgrove Ranch: A Tale of Southern California",1,"London","R. T. S.",1890
16599,3583,"Jim's Discovery: or, On the Edge of a Desert",1,"London","Partridge",1895
16600,3583,"Gerald Thurlow: or, The New Marshal. A Story of California",1,"London","Partridge",1896
16601,3583,"Clair: or, A Hundred Years Ago",1,"London","Partridge",1896
16602,3583,"Dawson's Madge: or, The Poacher's Daughter",1,"London","Partridge",1892
16603,3584,"Wind and Wave Fulfilling his Word: A Story of the Siege of Leyden, 1574",1,"London","R. T. S.",1884
16604,3584,"Stella Rae: or, The Yoke of Love",1,"Edinburgh","Gall & Inglis",1888
16605,3584,"More than Conqueror: or, A Boy's Temptation",1,"London","R. T. S.",1888
16606,3584,"Jacko: A Story for the Young",1,"Edinburgh","Nelson and Sons",1891
16607,3584,"Ivy's Dream: or, Each One his Brick",1,"London","R. T. S.",1891
16608,3584,"Ina and Kitty: or, The Little Flower Girl and her Friend",1,"London","R. T. S.",1892
16609,3584,"Bible Noel: or, One Step Enough",1,"London","R. T. S.",1893
16610,3584,"Bab: or, Tit for Tat",1,"London","R. T. S.",1895
16611,3585,"The Shadow of a Life",1,"London","Swan Sonnenschein",1888
16612,3585,"Queen of the Ranche: or, Life in the Far West",1,"London","Griffith and Farran",1890
16613,3587,"An Author's Story, and Other Tales",1,"London","Samuel Tinsley",1881
16614,3587,"Greystone Abbey",1,"London","Wyman and Sons",1882
16615,3587,"The Squire of Oakburn",1,"London","National Temperance Publication Depôt",1885
16616,3587,"Mabel's Fault: A Tale for the Young",1,"London","Dean and Son",1883
16617,3587,"Hilda's Whim, and Other Tales",1,"London","James Blackwood",1886
16618,3587,"The Doctor's Choice, and Other Tales",1,"London","James Blackwood",1886
16619,3587,"Bound by Fetters: or, The Evils of Drink. A Temperance Tale",1,"London","James Blackwood",1886
16620,3587,"From Generation to Generation: or, The Rise and Progress of Temperance",1,"Manchester","Brook and Chrystal",1888
16621,3587,"Hester Cameron's Three Offers, and Other Tales",1,"Manchester","Brook and Chrystal",1888
16622,3587,"Victims to Custom: or, Tempted to Evil. A Temperance Tale",1,"Manchester","Brook and Chrystal",1889
16623,3587,"The Folks of Fernleigh: A Country Chronicle",1,"Manchester","Brook and Chrystal",1890
16624,3587,"Honoured by the World",1,"London","Digby, Long",1891
16625,514,"Vere Thornleigh's Inheritance: A Novel",1,"London","London Literary Society",1887
16626,514,"Father's Darling: A Story for Children",1,"London","S. P. C. K.",1891
16627,514,"Toby's Promise",1,"London","Edward Arnold",1896
16628,1750,"Gannet Island: or, Willie's Birthday",1,"London","Frederick Warne",1873
16629,3589,"The Child of the Atlantic",1,"London","John W. Parker",1839
16630,3589,"The Etonian, and Geoffrey Selwood",1,"London","L. Booth",1841
16631,3589,"Little Servant Maids",1,"London","S. P. C. K.",1848
16632,3589,"Edgar Clifton: or, Right and Wrong. A Story of School Life",1,"Bath","Binns and Goodwin",1852
16633,3589,"Boys at Home",1,"London","Routledge",1854
16634,3589,"Matilda Lonsdale: or, The Eldest Sister",1,"London","Routledge",1855
16635,3589,"The Errand Boy: or, Your Time is Your Employer's",1,"London","S. P. C. K.",1858
16636,3589,"The Useful Little Girl",1,"London","S. P. C. K.",1865
16637,3589,"Laura and Lucy: or, The Two Friends",1,"London","Frederick Warne",1866
16638,3589,"John Hartley and How He Got on in Life",1,"London","Routledge",1867
16639,3590,"August and Elvie",1,"London","Alexander Strahan",1873
16640,3590,"Hunter and Tom",1,"London","Alexander Strahan",1873
16641,3590,"Schooner Mary Ann",1,"London","Alexander Strahan",1873
16642,3590,"Granville Valley",1,"London","Alexander Strahan",1873
16643,3590,"Juno and Georgie",1,"London","Alexander Strahan",1873
16644,3590,"Mary Osborne",1,"London","Alexander Strahan",1873
16645,3590,"Juno on a Journey",1,"London","Alexander Strahan",1873
16646,3590,"Hubert",1,"London","Alexander Strahan",1873
16647,1531,"Butterflies and Fairies",1,"London","S. P. C. K.",1873
16648,1977,"Cupid and Chow-Chow and Other Stories",1,"London","Sampson Low",1873
16649,1977,"Hospital Sketches, and Camp and Fireside Stories",1,"London","Sampson Low",1870
16650,1977,"Little Women: or, Meg, Jo, Beth, and Amy",1,"London","Sampson Low",1868
16651,1977,"Little Women: or, Meg, Jo, Beth, and Amy. Part Second",1,"London","Sampson Low",1869
16652,2837,"Marjorie Daw and Other People",1,"London","Routledge",1873
16653,3192,"Cousin Kate: or, The Punishment of Pride. A Tale",1,"London","John W. Parker",1836
16654,3192,"Basil Harlow: or, Prodigality is not Generosity",1,"London","John W. Parker",1836
16655,3192,"Esther More: or, Truth is Wisdom",1,"London","John W. Parker",1836
16656,1244,"Agathonia: A Romance",1,"London","Moxon",1844
16657,1244,"The Snow Storm: A Christmas Story",1,"London","Fisher",1845
16658,1244,"New Year's Day: A Winter's Tale",1,"London","Fisher",1846
16659,1244,"The Inundation: or, Pardon and Peace. A Christmas Story",1,"London","Fisher",1848
16660,1244,"The Lost Son: A Winter's Tale",1,"London","Dean and Son",1854
16661,1267,"Humility: A Tale",1,"London","A. K. Newman",1837
16662,1433,"The Pirate of the Gulf: or, Lafitte",2,"London","A. K. Newman",1837
16663,942,"The Pilgrims of the Rhine",1,"London","Saunders and Otley",1834
16664,3593,"Roman Violets, and Where They Blossom",1,"London","Burns and Oates",1879
16665,3593,"The Mission Cross, its Work and its Triumph",1,"London","R. Washbourne",1880
16666,3593,"""My Zouave""",1,"London","Burns and Oates",1892
16667,1307,"A Day in the Woods: A Connected Series of Tales and Poems",1,"London","Smith, Elder",1836
16668,1307,"Gideon Giles the Roper",1,"London","James Hayward and Co.",1841
16669,1307,"Fortune and Fortitude: Exemplified in the Lives of Jack Hardy and Augustus Errantdale",1,"London","Darton and Co.",1848
16670,1307,"The Village Queen: or, Summer in the Country",1,"London","Addey",1852
16671,1307,"Godfrey Malvern: or, The Life of an Author. Book the First",1,"London","Thomas Miller",1842
16672,1307,"Godfrey Malvern: or, The Life of an Author. Book the Second",1,"London","Thomas Miller",1843
16673,1307,"The Life and Remarkable Adventures of a Dog",1,"London","Dean and Son",1857
16674,1307,"The British Wolf-Hunters: A Tale of England in the Olden Time",1,"London","Routledge",1859
16675,1307,"Langley-on-the-Lea: or, Love and Duty",1,"London","Parlor Journal Office",1860
16676,1307,"Jack-of-all-Trades",1,"London","Routledge",1868
16677,1307,"Watch the End",1,"London","Routledge",1870
16678,585,"Passages in the Life of Sir Lucian Elphin of Castle Weary: Edit by his Sister",2,"Edinburgh","David Douglas",1889
16679,585,"The Letter of the Law",1,"London","Henry",1892
16680,1,"She Would be a Governess: A Domestic Tale",1,"London","Routledge",1861
16681,3596,"Tales of a Grandmother",1,"London","Bentley",1841
16682,3597,"Bellah: A Tale of the Vendée",1,"London","Simms and M'Intyre",1850
16683,1,"Chance and Choice: or, The Education of Circumstances",1,"London","John W. Parker",1850
16684,196,"The Dream Chintz",1,"London","W. N. Wright",1851
16685,196,"The House on the Rock",1,"London","W. N. Wright",1852
16686,3258,"Genevieve: A Tale of Peasant Life",1,"London","Simms and M'Intyre",1851
16687,1364,"Evenings at Donaldson Manor: or, The Christmas Guest",1,"London","Routledge",1851
16688,1364,"Grace and Isabel: or, To Seem and to Be",1,"London","Routledge",1851
16689,1364,"Woman an Enigma: or, Life and it Revealings",1,"London","J. S. Pratt",1844
16690,12,"The Professor's Wife",1,"London","John W. Parker",1851
16691,3599,"Tales for my Godson",1,"London","Joseph Masters",1851
16692,1517,"Now and Then: --Through a Glass, Darkly",1,"Edinburgh","Blackwood",1848
16693,3600,"Ambrose Maclandreth: or, The Religious Enthusiast. A Tale",1,"London","Hope",1851
16694,1,"Ashton Cottage: or, The True Faith. A Sunday Tale",1,"London","James Nisbet",1851
16695,3434,"Christmas Morning: or, The Little Ink Cask",1,"Edinburgh","Paton and Ritchie",1851
16696,2385,"Lesson and Trials of Life",1,"London","James Nisbet",1854
16697,3601,"The Artist's Married Life: Being that of Albert Dürer",1,"London","John Chapman",1848
16698,3601,"The Bishop's Wife: A Tale of the Papacy",1,"London","John Chapman",1851
16699,3602,"Brampton Rectory: or, The Lesson of Life",1,"London","John W. Parker",1849
16700,3602,"Compton Merivale: Another Leaf from the Lesson of Life",1,"London","John W. Parker",1850
16701,3602,"The Youth and Womanhood of Helen Tyrrel",1,"London","John W. Parker",1854
16702,3603,"Clara Eversham: or, The Life of a School Girl. A Narrative founded upon Fact",1,"London","J. and D. A. Darling",1851
16703,3603,"The Old Missionary Box and Its Owners",1,"London","Wertheim and Macintosh",1852
16704,3603,"Katherine Woodrington: or, Talents Neglected",1,"London","Wertheim and Macintosh",1856
16705,3604,"Mary Spencer: A Tale for the Times",1,"London","Seeley",1844
16706,3604,"Ridley Seldon: or, The Way to Keep Lent. A Tale for the Times",1,"London","W. H. Dalton",1845
16707,977,"Almost Faultless: A Story of the Present Day",1,"Edinburgh","W. P. Nimmo",1870
16708,3605,"Not Drowned",1,"London","Chapman and Hall",1885
16709,3606,"Chapters in my Wife's History",1,"London","Digby, Long",1892
16710,3607,"A Modern Romance",1,"London","Methuen",1892
16711,3608,"My Time, and What I've Done with It: An Autobiography. Compiled from the Diary, Notes, and Personal Recollections of Cecil Colvin",1,"London","Macmillan",1874
16712,3609,"Twice Married",1,"London","Griffith and Farran",1886
16715,3610,"Tales and Sketches of the Scottish Peasantry",1,"Edinburgh","Fraser and Co.",1838
16716,3611,"Memoirs of Andrew Winpenny, Count de Deux Sous: Comprising Numerous Adventures in Different Countries, and Exposing the Craft and Roguery Practiced in Life",1,"London","W. Strange",1838
16717,2469,"Men of Character",3,"London","Henry Colburn",1838
16718,2950,"The Outlaw's Bride: A Romantic Tale",1,"London","Virtue",1838
16719,3612,"The Modern Pythagorean: A Series of Tales, Essays, and Sketches, by the Late Robert Macnish, LL.D.",1,"Edinburgh","Blackwood",1838
16720,3613,"Cockeny Adventures and Tales of London Life",1,"London","W. M. Clark",1838
16721,2469,"The Story of a Feather",1,"London","Punch Office",1844
16722,2469,"The Chronicles of Clovernook: With Some Account of the Hermit of Bellyfulle",1,"London","Punch Office",1846
16723,3614,"Clouds of Black and Gold: A Novel",1,"London","Digby, Long",1891
16724,1,"Delamar's Fetich: A Story of the Riviera",1,"London","Field and Tuer",1888
16725,3615,"A Stage Romance: A Novel",1,"London","Remington",1889
16726,1,"Emily Stretton: or, Did She Redeem It? A Novel",1,"London","Remington",1890
16727,3616,"Lord Austin's Bride: A Novel",1,"London","William Freeman",1869
16728,3617,"Jeanne Laraguay: A Novel",1,"London","Chapman and Hall",1864
16729,2179,"Whose Wife?",1,"London","W. H. Allen",1888
16730,2179,"A Man of Mystery",1,"London","James Blackwood",1893
16731,2179,"The Silent Room",1,"London","Skeffington",1895
16732,2179,"The Romance of Mrs. Wodehouse",1,"London","Hutchinson",1896
16733,3618,"Marjory's Faith",1,"London","Samuel Tinsley",1876
16734,2310,"Wrongly Condemned: A Novel",1,"London","Jarrold and Son",1896
16735,2310,"The Wheel of Fate",1,"London","W. H. Addison",1897
16736,2310,"A Daring Spirit",1,"London","Digby, Long",1901
16737,1906,"Helen Stanley: A Tale",1,"London","Edward Churton",1846
16738,3619,"In Vain: A Novel",1,"London","Digby, Long",1889
16739,3619,"A Human Spider: A Novel",1,"London","Digby, Long",1891
